,f1,f1,roc_auc,roc_auc,fpr,fpr,latency_us_per_flow,latency_us_per_flow,model_size_kb,model_size_kb
,mean,std,mean,std,mean,std,mean,std,mean,std
model,,,,,,,,,,
DecisionTree(d=8),0.9970461060230557,0.0002159970583565054,0.9970555239100587,0.00031249523985166835,0.00928,0.0003033150177620615,62.75509933329696,9.5100873633579,17.4775390625,0.33874192794810637
LogReg,0.9702578883375599,0.000351725274499326,0.9842849516003284,0.0022922878424300177,0.16565333333333335,0.0022218110730762926,213.79629999999375,24.500971240104555,2.7431640625,0.0
"MLP(32,16)",0.9946112817678177,0.00022738358595688875,0.9970803140631576,0.0003725719967313274,0.022946666666666664,0.0028822830457044908,241.21347933332044,51.752645194892594,36.990234375,0.2551838350539696
RandomForest(20x8),0.9958819633983561,0.00028507854079011275,0.9989039228916992,0.00020984278911331016,0.018826666666666665,0.0018442704067824047,1422.1769180000006,88.99077654681776,302.3130859375,11.927246875335793
